OBJECTID,neighborhood,Lat,Long,ucrDescription,number,reportMonth,reportYear
8919,Nicollet Island - East Bank,44.9890729,-93.2540104,Rape,0,8,2018
8920,Nicollet Island - East Bank,44.9890729,-93.2540104,Robbery,0,8,2018
8921,North Loop,44.9841988,-93.2835891,Aggravated Assault,3,8,2018
8922,North Loop,44.9841988,-93.2835891,Arson,0,8,2018
8923,North Loop,44.9841988,-93.2835891,Auto Theft,3,8,2018
8924,North Loop,44.9841988,-93.2835891,Burglary,9,8,2018
8925,North Loop,44.9841988,-93.2835891,Homicide,0,8,2018
8926,North Loop,44.9841988,-93.2835891,Larceny,24,8,2018
8927,North Loop,44.9841988,-93.2835891,Rape,1,8,2018
8928,North Loop,44.9841988,-93.2835891,Robbery,2,8,2018
8929,Northeast Park,45.0031203,-93.2412634,Aggravated Assault,1,8,2018
8930,Northeast Park,45.0031203,-93.2412634,Arson,0,8,2018
8931,Northeast Park,45.0031203,-93.2412634,Auto Theft,1,8,2018
8932,Northeast Park,45.0031203,-93.2412634,Burglary,0,8,2018
8933,Northeast Park,45.0031203,-93.2412634,Homicide,0,8,2018
8934,Northeast Park,45.0031203,-93.2412634,Larceny,11,8,2018
8935,Northeast Park,45.0031203,-93.2412634,Rape,0,8,2018
8936,Northeast Park,45.0031203,-93.2412634,Robbery,0,8,2018
8937,Northrop,44.9764426,-93.2353767,Aggravated Assault,0,8,2018
8938,Northrop,44.9764426,-93.2353767,Arson,0,8,2018
8939,Northrop,44.9764426,-93.2353767,Auto Theft,0,8,2018
8940,Northrop,44.9764426,-93.2353767,Burglary,2,8,2018
8941,Northrop,44.9764426,-93.2353767,Homicide,0,8,2018
8942,Northrop,44.9764426,-93.2353767,Larceny,7,8,2018
8943,Northrop,44.9764426,-93.2353767,Rape,0,8,2018
8944,Northrop,44.9764426,-93.2353767,Robbery,0,8,2018
8945,Page,44.9078431,-93.269679,Aggravated Assault,0,8,2018
8946,Page,44.9078431,-93.269679,Arson,0,8,2018
8947,Page,44.9078431,-93.269679,Auto Theft,0,8,2018
8948,Page,44.9078431,-93.269679,Burglary,1,8,2018
8949,Page,44.9078431,-93.269679,Homicide,0,8,2018
8950,Page,44.9078431,-93.269679,Larceny,3,8,2018
8951,Page,44.9078431,-93.269679,Rape,1,8,2018
8952,Page,44.9078431,-93.269679,Robbery,0,8,2018
8953,Phillips West,44.9511035,-93.2659066,Aggravated Assault,4,8,2018
8954,Phillips West,44.9511035,-93.2659066,Arson,0,8,2018
8955,Phillips West,44.9511035,-93.2659066,Auto Theft,1,8,2018
8956,Phillips West,44.9511035,-93.2659066,Burglary,4,8,2018
8957,Phillips West,44.9511035,-93.2659066,Homicide,0,8,2018
8958,Phillips West,44.9511035,-93.2659066,Larceny,8,8,2018
8959,Phillips West,44.9511035,-93.2659066,Rape,1,8,2018
8960,Phillips West,44.9511035,-93.2659066,Robbery,6,8,2018
8961,Powderhorn Park,44.9398026,-93.2533339,Aggravated Assault,3,8,2018
8962,Powderhorn Park,44.9398026,-93.2533339,Arson,0,8,2018
8963,Powderhorn Park,44.9398026,-93.2533339,Auto Theft,2,8,2018
8964,Powderhorn Park,44.9398026,-93.2533339,Burglary,13,8,2018
8965,Powderhorn Park,44.9398026,-93.2533339,Homicide,0,8,2018
8966,Powderhorn Park,44.9398026,-93.2533339,Larceny,12,8,2018
8967,Powderhorn Park,44.9398026,-93.2533339,Rape,1,8,2018
8968,Powderhorn Park,44.9398026,-93.2533339,Robbery,2,8,2018
8969,Prospect Park - East River Road,44.9618855,-93.21669,Aggravated Assault,0,8,2018
8970,Prospect Park - East River Road,44.9618855,-93.21669,Arson,0,8,2018
8971,Prospect Park - East River Road,44.9618855,-93.21669,Auto Theft,0,8,2018
8972,Prospect Park - East River Road,44.9618855,-93.21669,Burglary,7,8,2018
8973,Prospect Park - East River Road,44.9618855,-93.21669,Homicide,0,8,2018
8974,Prospect Park - East River Road,44.9618855,-93.21669,Larceny,27,8,2018
8975,Prospect Park - East River Road,44.9618855,-93.21669,Rape,0,8,2018
8976,Prospect Park - East River Road,44.9618855,-93.21669,Robbery,1,8,2018
8977,Regina,44.9229736,-93.2709366,Aggravated Assault,0,8,2018
8978,Regina,44.9229736,-93.2709366,Arson,0,8,2018
8979,Regina,44.9229736,-93.2709366,Auto Theft,0,8,2018
8980,Regina,44.9229736,-93.2709366,Burglary,0,8,2018
8981,Regina,44.9229736,-93.2709366,Homicide,0,8,2018
8982,Regina,44.9229736,-93.2709366,Larceny,3,8,2018
8983,Regina,44.9229736,-93.2709366,Rape,0,8,2018
8984,Regina,44.9229736,-93.2709366,Robbery,1,8,2018
8985,Seward,44.9591899,-93.2345689,Aggravated Assault,0,8,2018
8986,Seward,44.9591899,-93.2345689,Arson,0,8,2018
8987,Seward,44.9591899,-93.2345689,Auto Theft,7,8,2018
8988,Seward,44.9591899,-93.2345689,Burglary,5,8,2018
8989,Seward,44.9591899,-93.2345689,Homicide,0,8,2018
8990,Seward,44.9591899,-93.2345689,Larceny,22,8,2018
8991,Seward,44.9591899,-93.2345689,Rape,1,8,2018
8992,Seward,44.9591899,-93.2345689,Robbery,2,8,2018
8993,Sheridan,45.0024045,-93.2664456,Aggravated Assault,0,8,2018
8994,Sheridan,45.0024045,-93.2664456,Arson,0,8,2018
8995,Sheridan,45.0024045,-93.2664456,Auto Theft,1,8,2018
8996,Sheridan,45.0024045,-93.2664456,Burglary,2,8,2018
8997,Sheridan,45.0024045,-93.2664456,Homicide,0,8,2018
8998,Sheridan,45.0024045,-93.2664456,Larceny,5,8,2018
8999,Sheridan,45.0024045,-93.2664456,Rape,0,8,2018
9000,Sheridan,45.0024045,-93.2664456,Robbery,0,8,2018
5001,CARAG,44.9410562,-93.2910616,Aggravated Assault,0,3,2018
5002,CARAG,44.9410562,-93.2910616,Arson,,3,2018
5003,CARAG,44.9410562,-93.2910616,Auto Theft,3,3,2018
5004,CARAG,44.9410562,-93.2910616,Burglary,2,3,2018
5005,CARAG,44.9410562,-93.2910616,Homicide,,3,2018
5006,CARAG,44.9410562,-93.2910616,Larceny,17,3,2018
5007,CARAG,44.9410562,-93.2910616,Rape,2,3,2018
5008,CARAG,44.9410562,-93.2910616,Robbery,1,3,2018
5009,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Aggravated Assault,,3,2018
5010,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Arson,,3,2018
5011,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Auto Theft,,3,2018
5012,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Burglary,1,3,2018
5013,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Homicide,,3,2018
5014,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Larceny,4,3,2018
5015,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Rape,,3,2018
5016,CEDAR - ISLES - DEAN,44.9541657,-93.3215343,Robbery,,3,2018
5017,CEDAR RIVERSIDE,44.9668972,-93.2434698,Aggravated Assault,2,3,2018
5018,CEDAR RIVERSIDE,44.9668972,-93.2434698,Arson,,3,2018
5019,CEDAR RIVERSIDE,44.9668972,-93.2434698,Auto Theft,1,3,2018
5020,CEDAR RIVERSIDE,44.9668972,-93.2434698,Burglary,,3,2018
5021,CEDAR RIVERSIDE,44.9668972,-93.2434698,Homicide,,3,2018
5022,CEDAR RIVERSIDE,44.9668972,-93.2434698,Larceny,23,3,2018
5023,CEDAR RIVERSIDE,44.9668972,-93.2434698,Rape,,3,2018
5024,CEDAR RIVERSIDE,44.9668972,-93.2434698,Robbery,4,3,2018
5025,CENTRAL,44.976463,-93.2761116,Aggravated Assault,3,3,2018
5026,CENTRAL,44.976463,-93.2761116,Arson,,3,2018
5027,CENTRAL,44.976463,-93.2761116,Auto Theft,5,3,2018
5028,CENTRAL,44.976463,-93.2761116,Burglary,6,3,2018
5029,CENTRAL,44.976463,-93.2761116,Homicide,,3,2018
5030,CENTRAL,44.976463,-93.2761116,Larceny,7,3,2018
5031,CENTRAL,44.976463,-93.2761116,Rape,1,3,2018
5032,CENTRAL,44.976463,-93.2761116,Robbery,3,3,2018
5033,CLEVELAND,45.0197135,-93.313961,Aggravated Assault,0,3,2018
5034,CLEVELAND,45.0197135,-93.313961,Arson,,3,2018
5035,CLEVELAND,45.0197135,-93.313961,Auto Theft,2,3,2018
5036,CLEVELAND,45.0197135,-93.313961,Burglary,5,3,2018
5037,CLEVELAND,45.0197135,-93.313961,Homicide,,3,2018
5038,CLEVELAND,45.0197135,-93.313961,Larceny,4,3,2018
5039,CLEVELAND,45.0197135,-93.313961,Rape,1,3,2018
5040,CLEVELAND,45.0197135,-93.313961,Robbery,1,3,2018
5041,COLUMBIA PARK,45.0259608,-93.2590201,Aggravated Assault,1,3,2018
5042,COLUMBIA PARK,45.0259608,-93.2590201,Arson,,3,2018
5043,COLUMBIA PARK,45.0259608,-93.2590201,Auto Theft,,3,2018
5044,COLUMBIA PARK,45.0259608,-93.2590201,Burglary,,3,2018
5045,COLUMBIA PARK,45.0259608,-93.2590201,Homicide,,3,2018
5046,COLUMBIA PARK,45.0259608,-93.2590201,Larceny,,3,2018
5047,COLUMBIA PARK,45.0259608,-93.2590201,Rape,,3,2018
5048,COLUMBIA PARK,45.0259608,-93.2590201,Robbery,,3,2018
5049,COMO,44.9850805,-93.2190331,Aggravated Assault,,3,2018
5050,COMO,44.9850805,-93.2190331,Arson,,3,2018
5051,COMO,44.9850805,-93.2190331,Auto Theft,5,3,2018
5052,COMO,44.9850805,-93.2190331,Burglary,1,3,2018
5053,COMO,44.9850805,-93.2190331,Homicide,,3,2018
5054,COMO,44.9850805,-93.2190331,Larceny,12,3,2018
5055,COMO,44.9850805,-93.2190331,Rape,,3,2018
5056,COMO,44.9850805,-93.2190331,Robbery,,3,2018
5057,COOPER,44.9480046,-93.2106111,Aggravated Assault,,3,2018
5058,COOPER,44.9480046,-93.2106111,Arson,,3,2018
5059,COOPER,44.9480046,-93.2106111,Auto Theft,,3,2018
5060,COOPER,44.9480046,-93.2106111,Burglary,2,3,2018
5061,COOPER,44.9480046,-93.2106111,Homicide,,3,2018
5062,COOPER,44.9480046,-93.2106111,Larceny,3,3,2018
5063,COOPER,44.9480046,-93.2106111,Rape,,3,2018
5064,COOPER,44.9480046,-93.2106111,Robbery,,3,2018
5065,CORCORAN,44.9424912,-93.2407645,Aggravated Assault,,3,2018
5066,CORCORAN,44.9424912,-93.2407645,Arson,,3,2018
5067,CORCORAN,44.9424912,-93.2407645,Auto Theft,1,3,2018
5068,CORCORAN,44.9424912,-93.2407645,Burglary,2,3,2018
5069,CORCORAN,44.9424912,-93.2407645,Homicide,,3,2018
5070,CORCORAN,44.9424912,-93.2407645,Larceny,13,3,2018
5071,CORCORAN,44.9424912,-93.2407645,Rape,,3,2018
5072,CORCORAN,44.9424912,-93.2407645,Robbery,2,3,2018
5073,DIAMOND LAKE,44.8961119,-93.2628247,Aggravated Assault,,3,2018
5074,DIAMOND LAKE,44.8961119,-93.2628247,Arson,,3,2018
5075,DIAMOND LAKE,44.8961119,-93.2628247,Auto Theft,,3,2018
5076,DIAMOND LAKE,44.8961119,-93.2628247,Burglary,3,3,2018
5077,DIAMOND LAKE,44.8961119,-93.2628247,Homicide,,3,2018
5078,DIAMOND LAKE,44.8961119,-93.2628247,Larceny,4,3,2018
5079,DIAMOND LAKE,44.8961119,-93.2628247,Rape,,3,2018
5080,DIAMOND LAKE,44.8961119,-93.2628247,Robbery,,3,2018
5081,DOWNTOWN EAST,44.9759107,-93.2545872,Aggravated Assault,2,3,2018
5082,DOWNTOWN EAST,44.9759107,-93.2545872,Arson,,3,2018
5083,DOWNTOWN EAST,44.9759107,-93.2545872,Auto Theft,1,3,2018
5084,DOWNTOWN EAST,44.9759107,-93.2545872,Burglary,4,3,2018
5085,DOWNTOWN EAST,44.9759107,-93.2545872,Homicide,,3,2018
5086,DOWNTOWN EAST,44.9759107,-93.2545872,Larceny,2,3,2018
5087,DOWNTOWN EAST,44.9759107,-93.2545872,Rape,,3,2018
5088,DOWNTOWN EAST,44.9759107,-93.2545872,Robbery,,3,2018
5089,DOWNTOWN WEST,44.9742101,-93.2733285,Aggravated Assault,15,3,2018
5090,DOWNTOWN WEST,44.9742101,-93.2733285,Arson,,3,2018
5091,DOWNTOWN WEST,44.9742101,-93.2733285,Auto Theft,3,3,2018
5092,DOWNTOWN WEST,44.9742101,-93.2733285,Burglary,7,3,2018
5093,DOWNTOWN WEST,44.9742101,-93.2733285,Homicide,,3,2018
5094,DOWNTOWN WEST,44.9742101,-93.2733285,Larceny,118,3,2018
5095,DOWNTOWN WEST,44.9742101,-93.2733285,Rape,5,3,2018
5096,DOWNTOWN WEST,44.9742101,-93.2733285,Robbery,12,3,2018
5097,EAST HARRIET,44.9293225,-93.2935778,Aggravated Assault,,3,2018
5098,EAST HARRIET,44.9293225,-93.2935778,Arson,,3,2018
5099,EAST HARRIET,44.9293225,-93.2935778,Auto Theft,,3,2018
5100,EAST HARRIET,44.9293225,-93.2935778,Burglary,1,3,2018
5101,EAST HARRIET,44.9293225,-93.2935778,Homicide,,3,2018
5102,EAST HARRIET,44.9293225,-93.2935778,Larceny,7,3,2018
5103,EAST HARRIET,44.9293225,-93.2935778,Rape,,3,2018
5104,EAST HARRIET,44.9293225,-93.2935778,Robbery,,3,2018
5105,EAST ISLES,44.9559465,-93.3002709,Aggravated Assault,2,3,2018
5106,EAST ISLES,44.9559465,-93.3002709,Arson,,3,2018
5107,EAST ISLES,44.9559465,-93.3002709,Auto Theft,,3,2018
5108,EAST ISLES,44.9559465,-93.3002709,Burglary,,3,2018
5109,EAST ISLES,44.9559465,-93.3002709,Homicide,,3,2018
5110,EAST ISLES,44.9559465,-93.3002709,Larceny,23,3,2018
5111,EAST ISLES,44.9559465,-93.3002709,Rape,,3,2018
5112,EAST ISLES,44.9559465,-93.3002709,Robbery,2,3,2018
5113,EAST PHILLIPS,44.9584409,-93.2538624,Aggravated Assault,5,3,2018
5114,EAST PHILLIPS,44.9584409,-93.2538624,Arson,1,3,2018
5115,EAST PHILLIPS,44.9584409,-93.2538624,Auto Theft,5,3,2018
5116,EAST PHILLIPS,44.9584409,-93.2538624,Burglary,1,3,2018
5117,EAST PHILLIPS,44.9584409,-93.2538624,Homicide,2,3,2018
5118,EAST PHILLIPS,44.9584409,-93.2538624,Larceny,7,3,2018
5119,EAST PHILLIPS,44.9584409,-93.2538624,Rape,,3,2018
5120,EAST PHILLIPS,44.9584409,-93.2538624,Robbery,3,3,2018
5121,ECCO,44.8558502,-93.2425252,Aggravated Assault,1,3,2018
5122,ECCO,44.8558502,-93.2425252,Arson,,3,2018
5123,ECCO,44.8558502,-93.2425252,Auto Theft,,3,2018
5124,ECCO,44.8558502,-93.2425252,Burglary,,3,2018
5125,ECCO,44.8558502,-93.2425252,Homicide,,3,2018
5126,ECCO,44.8558502,-93.2425252,Larceny,8,3,2018
5127,ECCO,44.8558502,-93.2425252,Rape,,3,2018
5128,ECCO,44.8558502,-93.2425252,Robbery,,3,2018
5129,ELLIOT PARK,44.969848,-93.2627316,Aggravated Assault,2,3,2018
5130,ELLIOT PARK,44.969848,-93.2627316,Arson,,3,2018
5131,ELLIOT PARK,44.969848,-93.2627316,Auto Theft,2,3,2018
5132,ELLIOT PARK,44.969848,-93.2627316,Burglary,2,3,2018
5133,ELLIOT PARK,44.969848,-93.2627316,Homicide,,3,2018
5134,ELLIOT PARK,44.969848,-93.2627316,Larceny,13,3,2018
5135,ELLIOT PARK,44.969848,-93.2627316,Rape,1,3,2018
5136,ELLIOT PARK,44.969848,-93.2627316,Robbery,1,3,2018
5137,ERICSSON,44.9194499,-93.2307113,Aggravated Assault,,3,2018
5138,ERICSSON,44.9194499,-93.2307113,Arson,,3,2018
5139,ERICSSON,44.9194499,-93.2307113,Auto Theft,,3,2018
5140,ERICSSON,44.9194499,-93.2307113,Burglary,1,3,2018
5141,ERICSSON,44.9194499,-93.2307113,Homicide,,3,2018
5142,ERICSSON,44.9194499,-93.2307113,Larceny,2,3,2018
5143,ERICSSON,44.9194499,-93.2307113,Rape,,3,2018
5144,ERICSSON,44.9194499,-93.2307113,Robbery,,3,2018
5145,FIELD,44.9148436,-93.269679,Aggravated Assault,,3,2018
5146,FIELD,44.9148436,-93.269679,Arson,,3,2018
5147,FIELD,44.9148436,-93.269679,Auto Theft,4,3,2018
5148,FIELD,44.9148436,-93.269679,Burglary,1,3,2018
5149,FIELD,44.9148436,-93.269679,Homicide,,3,2018
5150,FIELD,44.9148436,-93.269679,Larceny,2,3,2018
5151,FIELD,44.9148436,-93.269679,Rape,,3,2018
5152,FIELD,44.9148436,-93.269679,Robbery,,3,2018
5153,FOLWELL,45.0201506,-93.2988263,Aggravated Assault,8,3,2018
5154,FOLWELL,45.0201506,-93.2988263,Arson,1,3,2018
5155,FOLWELL,45.0201506,-93.2988263,Auto Theft,4,3,2018
5156,FOLWELL,45.0201506,-93.2988263,Burglary,4,3,2018
5157,FOLWELL,45.0201506,-93.2988263,Homicide,,3,2018
5158,FOLWELL,45.0201506,-93.2988263,Larceny,7,3,2018
5159,FOLWELL,45.0201506,-93.2988263,Rape,1,3,2018
5160,FOLWELL,45.0201506,-93.2988263,Robbery,3,3,2018
5161,FULTON,44.9121918,-93.3212646,Aggravated Assault,2,3,2018
5162,FULTON,44.9121918,-93.3212646,Arson,,3,2018
5163,FULTON,44.9121918,-93.3212646,Auto Theft,1,3,2018
5164,FULTON,44.9121918,-93.3212646,Burglary,,3,2018
5165,FULTON,44.9121918,-93.3212646,Homicide,,3,2018
5166,FULTON,44.9121918,-93.3212646,Larceny,8,3,2018
5167,FULTON,44.9121918,-93.3212646,Rape,,3,2018
5168,FULTON,44.9121918,-93.3212646,Robbery,,3,2018
5169,HALE,44.9088522,-93.2524301,Aggravated Assault,,3,2018
5170,HALE,44.9088522,-93.2524301,Arson,,3,2018
5171,HALE,44.9088522,-93.2524301,Auto Theft,,3,2018
5172,HALE,44.9088522,-93.2524301,Burglary,2,3,2018
5173,HALE,44.9088522,-93.2524301,Homicide,,3,2018
5174,HALE,44.9088522,-93.2524301,Larceny,4,3,2018
5175,HALE,44.9088522,-93.2524301,Rape,,3,2018
5176,HALE,44.9088522,-93.2524301,Robbery,,3,2018
5177,HARRISON,44.9815156,-93.303221,Aggravated Assault,3,3,2018
5178,HARRISON,44.9815156,-93.303221,Arson,,3,2018
5179,HARRISON,44.9815156,-93.303221,Auto Theft,1,3,2018
5180,HARRISON,44.9815156,-93.303221,Burglary,,3,2018
5181,HARRISON,44.9815156,-93.303221,Homicide,,3,2018
5182,HARRISON,44.9815156,-93.303221,Larceny,11,3,2018
5183,HARRISON,44.9815156,-93.303221,Rape,1,3,2018
5184,HARRISON,44.9815156,-93.303221,Robbery,1,3,2018
5185,HAWTHORNE,45.0059311,-93.2879962,Aggravated Assault,10,3,2018
5186,HAWTHORNE,45.0059311,-93.2879962,Arson,,3,2018
5187,HAWTHORNE,45.0059311,-93.2879962,Auto Theft,11,3,2018
5188,HAWTHORNE,45.0059311,-93.2879962,Burglary,3,3,2018
5189,HAWTHORNE,45.0059311,-93.2879962,Homicide,,3,2018
5190,HAWTHORNE,45.0059311,-93.2879962,Larceny,11,3,2018
5191,HAWTHORNE,45.0059311,-93.2879962,Rape,,3,2018
5192,HAWTHORNE,45.0059311,-93.2879962,Robbery,4,3,2018
5193,HIAWATHA,44.9200154,-93.2106111,Aggravated Assault,,3,2018
5194,HIAWATHA,44.9200154,-93.2106111,Arson,,3,2018
5195,HIAWATHA,44.9200154,-93.2106111,Auto Theft,1,3,2018
5196,HIAWATHA,44.9200154,-93.2106111,Burglary,4,3,2018
5197,HIAWATHA,44.9200154,-93.2106111,Homicide,,3,2018
5198,HIAWATHA,44.9200154,-93.2106111,Larceny,12,3,2018
5199,HIAWATHA,44.9200154,-93.2106111,Rape,,3,2018
5200,HIAWATHA,44.9200154,-93.2106111,Robbery,3,3,2018
5201,HOLLAND,45.0119978,-93.2574303,Aggravated Assault,1,3,2018
5202,HOLLAND,45.0119978,-93.2574303,Arson,,3,2018
5203,HOLLAND,45.0119978,-93.2574303,Auto Theft,1,3,2018
5204,HOLLAND,45.0119978,-93.2574303,Burglary,2,3,2018
5205,HOLLAND,45.0119978,-93.2574303,Homicide,,3,2018
5206,HOLLAND,45.0119978,-93.2574303,Larceny,3,3,2018
5207,HOLLAND,45.0119978,-93.2574303,Rape,,3,2018
5208,HOLLAND,45.0119978,-93.2574303,Robbery,4,3,2018
5209,HOWE,44.9338711,-93.2156354,Aggravated Assault,1,3,2018
5210,HOWE,44.9338711,-93.2156354,Arson,,3,2018
5211,HOWE,44.9338711,-93.2156354,Auto Theft,1,3,2018
5212,HOWE,44.9338711,-93.2156354,Burglary,1,3,2018
5213,HOWE,44.9338711,-93.2156354,Homicide,,3,2018
5214,HOWE,44.9338711,-93.2156354,Larceny,9,3,2018
5215,HOWE,44.9338711,-93.2156354,Rape,1,3,2018
5216,HOWE,44.9338711,-93.2156354,Robbery,,3,2018
5217,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Aggravated Assault,,3,2018
5218,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Arson,,3,2018
5219,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Auto Theft,,3,2018
5220,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Burglary,,3,2018
5221,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Homicide,,3,2018
5222,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Larceny,,3,2018
5223,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Rape,,3,2018
5224,HUMBOLDT INDUSTRIAL AREA,45.042081,-93.3076868,Robbery,,3,2018
5225,JORDAN,45.0060449,-93.3022593,Aggravated Assault,7,3,2018
5226,JORDAN,45.0060449,-93.3022593,Arson,3,3,2018
5227,JORDAN,45.0060449,-93.3022593,Auto Theft,11,3,2018
5228,JORDAN,45.0060449,-93.3022593,Burglary,8,3,2018
5229,JORDAN,45.0060449,-93.3022593,Homicide,,3,2018
5230,JORDAN,45.0060449,-93.3022593,Larceny,16,3,2018
5231,JORDAN,45.0060449,-93.3022593,Rape,2,3,2018
5232,JORDAN,45.0060449,-93.3022593,Robbery,3,3,2018
5233,KEEWAYDIN,44.9099744,-93.2357376,Aggravated Assault,,3,2018
5234,KEEWAYDIN,44.9099744,-93.2357376,Arson,,3,2018
5235,KEEWAYDIN,44.9099744,-93.2357376,Auto Theft,,3,2018
5236,KEEWAYDIN,44.9099744,-93.2357376,Burglary,3,3,2018
5237,KEEWAYDIN,44.9099744,-93.2357376,Homicide,,3,2018
5238,KEEWAYDIN,44.9099744,-93.2357376,Larceny,3,3,2018
5239,KEEWAYDIN,44.9099744,-93.2357376,Rape,,3,2018
5240,KEEWAYDIN,44.9099744,-93.2357376,Robbery,,3,2018
5241,KENNY,44.8989169,-93.2960941,Aggravated Assault,2,3,2018
5242,KENNY,44.8989169,-93.2960941,Arson,,3,2018
5243,KENNY,44.8989169,-93.2960941,Auto Theft,,3,2018
5244,KENNY,44.8989169,-93.2960941,Burglary,2,3,2018
5245,KENNY,44.8989169,-93.2960941,Homicide,,3,2018
5246,KENNY,44.8989169,-93.2960941,Larceny,3,3,2018
5247,KENNY,44.8989169,-93.2960941,Rape,,3,2018
5248,KENNY,44.8989169,-93.2960941,Robbery,,3,2018
5249,KENWOOD,44.9591051,-93.3120017,Aggravated Assault,,3,2018
5250,KENWOOD,44.9591051,-93.3120017,Arson,,3,2018
5251,KENWOOD,44.9591051,-93.3120017,Auto Theft,,3,2018
5252,KENWOOD,44.9591051,-93.3120017,Burglary,1,3,2018
5253,KENWOOD,44.9591051,-93.3120017,Homicide,,3,2018
5254,KENWOOD,44.9591051,-93.3120017,Larceny,,3,2018
5255,KENWOOD,44.9591051,-93.3120017,Rape,,3,2018
5256,KENWOOD,44.9591051,-93.3120017,Robbery,,3,2018
5257,KING FIELD,44.9268577,-93.2805443,Aggravated Assault,2,3,2018
5258,KING FIELD,44.9268577,-93.2805443,Arson,,3,2018
5259,KING FIELD,44.9268577,-93.2805443,Auto Theft,2,3,2018
5260,KING FIELD,44.9268577,-93.2805443,Burglary,3,3,2018
5261,KING FIELD,44.9268577,-93.2805443,Homicide,1,3,2018
5262,KING FIELD,44.9268577,-93.2805443,Larceny,10,3,2018
5263,KING FIELD,44.9268577,-93.2805443,Rape,,3,2018
5264,KING FIELD,44.9268577,-93.2805443,Robbery,1,3,2018
5265,LIND - BOHANON,45.0437181,-93.2914154,Aggravated Assault,,3,2018
5266,LIND - BOHANON,45.0437181,-93.2914154,Arson,,3,2018
5267,LIND - BOHANON,45.0437181,-93.2914154,Auto Theft,5,3,2018
5268,LIND - BOHANON,45.0437181,-93.2914154,Burglary,4,3,2018
5269,LIND - BOHANON,45.0437181,-93.2914154,Homicide,,3,2018
5270,LIND - BOHANON,45.0437181,-93.2914154,Larceny,5,3,2018
5271,LIND - BOHANON,45.0437181,-93.2914154,Rape,2,3,2018
5272,LIND - BOHANON,45.0437181,-93.2914154,Robbery,,3,2018
5273,LINDEN HILLS,44.9284494,-93.3237824,Aggravated Assault,,3,2018
5274,LINDEN HILLS,44.9284494,-93.3237824,Arson,,3,2018
5275,LINDEN HILLS,44.9284494,-93.3237824,Auto Theft,,3,2018
5276,LINDEN HILLS,44.9284494,-93.3237824,Burglary,,3,2018
5277,LINDEN HILLS,44.9284494,-93.3237824,Homicide,,3,2018
5278,LINDEN HILLS,44.9284494,-93.3237824,Larceny,6,3,2018
5279,LINDEN HILLS,44.9284494,-93.3237824,Rape,,3,2018
5280,LINDEN HILLS,44.9284494,-93.3237824,Robbery,,3,2018
5281,LOGAN PARK,45.0028347,-93.2513347,Aggravated Assault,1,3,2018
5282,LOGAN PARK,45.0028347,-93.2513347,Arson,,3,2018
5283,LOGAN PARK,45.0028347,-93.2513347,Auto Theft,1,3,2018
5284,LOGAN PARK,45.0028347,-93.2513347,Burglary,,3,2018
5285,LOGAN PARK,45.0028347,-93.2513347,Homicide,,3,2018
5286,LOGAN PARK,45.0028347,-93.2513347,Larceny,2,3,2018
5287,LOGAN PARK,45.0028347,-93.2513347,Rape,,3,2018
5288,LOGAN PARK,45.0028347,-93.2513347,Robbery,,3,2018
5289,LONGFELLOW,44.9474391,-93.2307113,Aggravated Assault,3,3,2018
5290,LONGFELLOW,44.9474391,-93.2307113,Arson,,3,2018
5291,LONGFELLOW,44.9474391,-93.2307113,Auto Theft,7,3,2018
5292,LONGFELLOW,44.9474391,-93.2307113,Burglary,7,3,2018
5293,LONGFELLOW,44.9474391,-93.2307113,Homicide,,3,2018
5294,LONGFELLOW,44.9474391,-93.2307113,Larceny,30,3,2018
5295,LONGFELLOW,44.9474391,-93.2307113,Rape,1,3,2018
5296,LONGFELLOW,44.9474391,-93.2307113,Robbery,2,3,2018
5297,LORING PARK,44.9688325,-93.2793834,Aggravated Assault,6,3,2018
5298,LORING PARK,44.9688325,-93.2793834,Arson,,3,2018
5299,LORING PARK,44.9688325,-93.2793834,Auto Theft,3,3,2018
5300,LORING PARK,44.9688325,-93.2793834,Burglary,4,3,2018
5301,LORING PARK,44.9688325,-93.2793834,Homicide,,3,2018
5302,LORING PARK,44.9688325,-93.2793834,Larceny,22,3,2018
5303,LORING PARK,44.9688325,-93.2793834,Rape,3,3,2018
5304,LORING PARK,44.9688325,-93.2793834,Robbery,3,3,2018
5305,LOWRY HILL,44.9670505,-93.2954416,Aggravated Assault,,3,2018
5306,LOWRY HILL,44.9670505,-93.2954416,Arson,,3,2018
5307,LOWRY HILL,44.9670505,-93.2954416,Auto Theft,1,3,2018
